"","HF","MP2","SLATM-L2"
"2961",0.84,1.57,0.97
"2962",-3.27,1.43,0.26
"2963",-0.859999999999999,-1.42,-0.57
"2964",2.38,-1.44,0.7
"2965",0.78,0.41,0.84
"2966",1.38,0.0700000000000001,0.8
"2967",2.74,2.15,2.23
"2968",5.19,-2.12,-1.03
"2969",0.219999999999999,0.139999999999999,0.61
"2970",2.2,-1.23,-1.39
"2971",-2.43,-0.449999999999999,1.51
"2972",-3.4,1.03,-1.26
"2973",-0.72,1.26,-0.11
"2974",-0.34,-1.1,-1.9
"2975",-1.2,-0.52,0.04
"2976",-1.11,0.779999999999998,-0.68
"2977",-4.85,-1.19,-0.67
"2978",5.31,-1.46,1.1
"2979",2.45,-1.18,-0.04
"2980",-1.26,0.0800000000000001,-0.43
"2981",0.99,-2.27,-1.76
"2982",-1.79,1.7,-1.95
"2983",-2.15,-1.29,-2
"2984",-5.39,0.289999999999999,0.31
"2985",-5.15,-2.41,0.96
"2986",-1.47,1.52,0.37
"2987",1.19,0.17,0.44
"2988",-0.0299999999999994,-1.85,0.6
"2989",0.94,1.85,0.35
"2990",-1.04,0.22,0.23
"2991",-1.97,0,-0.18
"2992",0.3,0.0499999999999998,-0.17
"2993",3.31,-0.89,0.1
"2994",-1.91,0.38,0.12
"2995",-3.76,-0.0999999999999979,0.94
"2996",-3.77,-1.32,0.16
"2997",-2.83,-2.88,0.02
"2998",0.84,2.24,-1.53
"2999",2.97,-3.04,0.54
"3000",-3.23,1,-0.4
"3001",-1.93,-0.47,0.87
"3002",0.620000000000005,-1.81,-0.9
"3003",1.82,-2.33,-1.19
"3004",-0.700000000000001,-0.870000000000001,0.29
"3005",0.209999999999999,-0.57,1.58
"3006",0.619999999999999,-0.190000000000001,2.64
"3007",-2.06,-2.85,-0.95
"3008",2.1,-1.35,-0.71
"3009",2.09,2.99,-0.36
"3010",3.75,-1.84,0.12
"3011",4.17,-1.23,1.46
"3012",10.56,-2.93,-4.04
"3013",-4.04,-0.899999999999999,-2.16
"3014",6.98,0.140000000000001,-6.69
"3015",1.88,1.86,-0.63
"3016",-0.150000000000002,-4.3,-1.72
"3017",-2.99,-0.870000000000005,5.92
"3018",-0.779999999999999,-0.699999999999999,0.46
"3019",2.89,-1.1,1.47
"3020",3.04,5.17,1.28
"3021",7.08,-0.0799999999999983,-4.81
"3022",-1.85,-0.120000000000001,0.36
"3023",-1.86,0.32,0
"3024",2.09,1.54,0.33
"3025",0.4,0.48,-0.32
"3026",0.2,-0.68,0.1
"3027",0.0600000000000001,0.66,0.14
"3028",1.11,-1.83,-0.17
"3029",4.79,1.98,-3.26
"3030",-2,-1.62,-0.52
"3031",0.46,0.56,-1.42
"3032",-1.6,0.83,-0.29
"3033",-0.809999999999999,-1.19,-1.54
"3034",-3.61,0.57,0.34
"3035",-3.05,-0.0499999999999972,-0.17
"3036",4.08,-2.06,0.12
"3037",-2.37,0.5,0.31
"3038",-1.09,-1.84,0.56
"3039",1.8,-1.04,0.23
"3040",-2.98,-1.45,0.21
"3041",-0.930000000000003,-2.24,0.05
"3042",-2.83,-1.64,-0.58
"3043",-3.04,0.659999999999997,-1.38
"3044",2.95,-0.85,-0.52
"3045",-2.83,0.16,-0.99
"3046",-4.72,-0.629999999999995,-2.59
"3047",-0.32,-0.75,0.77
"3048",-2.56,-2.68,1.51
"3049",-0.719999999999999,-1.58,-0.18
"3050",1.9,-1.63,-0.09
"3051",3.38,1.92,5.38
"3052",-3.7,1.25,0.6
"3053",0.699999999999999,1.23,-0.12
"3054",-0.299999999999999,1.95,-0.24
"3055",-1.24,3.74,-0.45
"3056",-5.09,-0.91,-1.02
"3057",-1.23,0.72,-0.63
"3058",-2.58,-0.37,-0.72
"3059",-4.22,1.85,0.28
"3060",-4.48,0.26,0.19
"3061",-1.5,2.41,1.32
"3062",1.67,-3.05,-1.81
"3063",-4.72,0.35,0.23
"3064",-1.28,-1.59,-0.48
"3065",-1.54,-2.74,-0.13
"3066",2.46,-1.2,-0.22
"3067",0.870000000000001,-1.36,-0.99
"3068",1.11,-1.37,0.24
"3069",9.46,-3.23,-9.14
"3070",1.29000000000001,0.240000000000002,1.32
"3071",0.959999999999999,-0.5,0.19
"3072",-2.28,0.87,-0.36
"3073",-1.98,4.37,-0.17
"3074",-3.34,-0.00999999999999979,-2.82
"3075",1.66,-0.81,1.3
"3076",1.26,-1.52,-0.17
"3077",-2.14,-0.79,-0.81
"3078",1.78,2.73,-0.85
"3079",-7.07,-1.39,-1.11
"3080",-2.63,-1.85,3.91
"3081",-1.13,0.41,0.16
"3082",4.16,2.4,-2.31
"3083",-2.48,-0.27,-0.39
"3084",1.85,3.6,0.38
"3085",0.399999999999999,-3.67,-0.78
"3086",-1.38,-0.779999999999998,0
"3087",1.83,3.1,2.08
"3088",-0.149999999999999,-1.08,0
"3089",-2.23,0.0100000000000016,0.54
"3090",-2.72,0.729999999999999,-0.17
"3091",0.93,-0.91,-0.6
"3092",0.950000000000001,-0.66,0.05
"3093",-1.55,-0.75,-0.74
"3094",1.64,-1.32,7.98
"3095",3.14,-0.82,0.04
"3096",-3.09,-0.9,-0.17
"3097",-2.61,0.16,-1.41
"3098",-5.24,-0.279999999999999,0.75
"3099",-2.97,1.1,-0.16
"3100",-1.56,-0.52,0.54
"3101",-1.41,0.46,1.24
"3102",1.32,1.4,2.26
"3103",1.64,-1.68,0.17
"3104",-2.07,2.36,0.7
"3105",4.94,2.54000000000001,0.54
"3106",1.53,-0.76,1.01
"3107",-0.210000000000001,0.85,0.11
"3108",3.33,0.78,0.11
"3109",1.67,-0.210000000000001,-0.68
"3110",3.23,1.28,0.43
"3111",5.94,2.19,-1.62
"3112",-1,0.52,0.2
"3113",-1.67,0.619999999999997,1.63
"3114",-3.93,-1.29,0.39
"3115",-0.78,-1.39,-2.7
"3116",3.71,-2.4,0.49
"3117",-2.69,-1.56,0.5
"3118",1.48,1.99,1.14
"3119",-0.950000000000001,-1.39,-1.25
"3120",5.28,-1.32,0.37
"3121",2.31,1.66,-1.05
"3122",-0.6,-0.469999999999999,-0.49
"3123",2.69,2.8,-0.47
"3124",2.89,-4.12,-4.63
"3125",4.14,-1.8,0.93
"3126",0.91,2.83,1.06
"3127",-1.83,-0.259999999999998,-1.97
"3128",-0.110000000000001,0.229999999999999,-0.02
"3129",-0.31,1.3,-0.14
"3130",-0.529999999999999,0.209999999999999,-2.18
"3131",0.859999999999999,0.619999999999999,-1.63
"3132",-3.84,-0.51,0.23
"3133",-0.29,-4.31,-0.1
"3134",5.23,-0.99,6.21
"3135",-0.67,0.58,0.27
"3136",-0.449999999999998,5.98,-0.66
"3137",4.86,-1.84,-1.89
"3138",0.369999999999997,-0.270000000000003,1.56
"3139",-0.789999999999999,1,-0.93
"3140",-1.18,-1.61,-1.38
"3141",-4.14,2.85,0.53
"3142",-1.21,0.82,-0.21
"3143",-4.98,-0.43,-1.37
"3144",-0.32,0.279999999999999,-0.45
"3145",-0.55,-0.54,-0.48
"3146",1.56,-1.28,1.82
"3147",0.580000000000002,-0.309999999999999,-1.1
"3148",-2.53,0.57,-0.38
"3149",-2.27,4.4,-0.16
"3150",3.98,1.42,3.65
"3151",-1.81,-0.450000000000003,-1.3
"3152",0.71,-1.74,-0.82
"3153",5.74,-1.67,-4.5
"3154",3.73,-0.360000000000003,-0.25
"3155",1.42,-0.44,-1.38
"3156",-1.21,0.85,1.87
"3157",-0.3,1.44,-2.81
"3158",0.880000000000003,1.16,0.35
"3159",3.56,-0.46,-0.58
"3160",-3.24,1.04,0.43
"3161",1.49,0.16,-0.31
"3162",0.489999999999998,1.92,1.09
"3163",0.0299999999999994,-1.28,-0.09
"3164",1.95,2.41,-6.42
"3165",-0.550000000000001,1.92,-6.1
"3166",-1.04,1.14,-1.76
"3167",1.76,0.91,1.09
"3168",4.19,-1.01,-2.2
"3169",2.72,0.48,0.31
"3170",-1.31,-1.27,0.81
"3171",-5.28,-0.800000000000001,2.52
"3172",-3.91,-0.579999999999998,1.21
"3173",-3.05,-0.57,0.91
"3174",6.25,0.139999999999993,12.04
"3175",-4.43,0.619999999999999,0.41
"3176",3.53,0.99,0.62
"3177",-1.87,0.57,-0.24
"3178",-0.74,-1.25,-1.26
"3179",-0.43,3.99,1.43
"3180",-3.36,3.08,-0.2
"3181",0.16,-4.87,-1.38
"3182",3.95,1.87,-0.6
"3183",-2.02,0.76,-0.54
"3184",-7.03,0.930000000000001,-0.62
"3185",1.88,-0.31,-0.71
"3186",-1.27,-1.22,-0.48
"3187",-0.559999999999999,-1.18,0.01
"3188",0.600000000000001,-2.95,0.38
"3189",0.57,-2,0.74
"3190",-3.91,2.15,0.55
"3191",-2.76,-1.14,0.55
"3192",2.45,-1.58,-0.93
"3193",6.96,2.83,-0.99
"3194",-3.91999999999999,-0.659999999999997,0.37
"3195",-0.26,0.16,0.08
"3196",-0.0799999999999998,0.05,-0.26
"3197",-0.12,-3.21,0.15
"3198",-3.16,0.51,-0.98
"3199",-4.13,-1.53,-0.34
"3200",2.24,4.24,0.55
"3201",-0.23,-0.68,0.64
"3202",-1.49,2.48,-0.07
"3203",2.73,-0.77,-0.53
"3204",-1.17,-0.369999999999999,0.22
"3205",-3.05,4.39,1.43
"3206",4.96,-2.44,1.38
"3207",-0.44,-0.64,-0.04
"3208",0.19,0.98,-1.29
"3209",-2.8,1,-0.3
"3210",-1.5,1.1,0.85
"3211",-0.210000000000001,0.219999999999999,-3.98
"3212",-0.69,1.57,-0.58
"3213",0.350000000000001,3.05,-0.38
"3214",-2.6,1.21,-0.4
"3215",-3.45,0.0900000000000001,-0.44
"3216",3.89,-1.54,0.09
"3217",3.77,-1.16,-1.11
"3218",-0.290000000000001,0.82,-0.29
"3219",-1.58,2.02,0.48
"3220",3.47,-1.68,0.87
"3221",-1.34,2.43,-1.21
"3222",-2.39,1.55,-0.62
"3223",15.57,-2.39,-9.29
"3224",-3.61,-1.66,-0.95
"3225",1.02,-0.59,0.89
"3226",1.38,-1.05,0.05
"3227",7.43,-1.65,0.28
"3228",-2.82,-1.95,1.11
"3229",1.05,-2.53,1.12
"3230",-2.25,-1.7,-0.09
"3231",4.63,-0.42,0.33
"3232",-1.21,-2.05,-0.13
"3233",-2.06,1.73,-1.09
"3234",-3.39,0.32,0.35
"3235",-4.46,1.28,0.25
"3236",-3.36,0.640000000000001,0.14
"3237",-0.220000000000001,-0.73,1.04
"3238",-2.42,0.9,-0.8
"3239",0.0999999999999996,0.300000000000001,-5.22
"3240",4.67,-0.79,-2.58
"3241",-0.209999999999999,-4.58,-1.11
"3242",1.62,-0.169999999999998,0.93
"3243",5.85,1.83,1.13
"3244",-1.44,2.15,2.65
"3245",-3.72,-0.0699999999999998,-0.88
"3246",0.129999999999999,-0.5,0.26
"3247",-1.74,-0.289999999999999,4.23
"3248",-1.97,0.66,0.99
"3249",-0.34,-1.26,0.79
"3250",7.97,-1.65,-16.06
"3251",-2.73,2.77,0.02
"3252",-1.49,0.23,-1.33
"3253",-1.97,1.74,0.57
"3254",-1.94,-0.95,-0.99
"3255",0.27,-1.11,1.51
"3256",3.72,1.21,-1.76
"3257",4.11,3.48,-0.18
"3258",4.41,1.92,-0.19
"3259",0.19,-0.72,-0.12
"3260",-4.92,4.34,-0.09
"3261",0.88,-0.720000000000001,-0.37
"3262",-3.87,-0.280000000000001,-0.14
"3263",-2.53,-1.40000000000001,0.24
"3264",-1.25,0.23,1.32
"3265",2.4,-0.85,-0.12
"3266",-0.939999999999998,-3.81,3.28
"3267",-0.879999999999999,-0.91,-0.78
"3268",-1.35,-1.82,-0.62
"3269",0.969999999999999,1.46,2.25
"3270",2,-1.61,1.26
"3271",0.16,0.0700000000000003,0.36
"3272",-3.68,-1.03,0.03
"3273",-4.59,-0.84,0.09
"3274",-3.45,1.31,-0.29
"3275",-0.459999999999999,0.15,-0.39
"3276",0.53,-1.71,0.59
"3277",-3.01,-1.6,0.42
"3278",4.14,-2.18,0.09
"3279",-4.1,2.65,-0.52
"3280",-3.66999999999999,-2.23,4.18
"3281",-3.32,-0.559999999999999,-0.58
"3282",0.59,-1.06,-0.11
"3283",2.83,5.09,-0.49
"3284",-0.71,-1.79,-0.5
"3285",-0.870000000000001,4.09,-0.2
"3286",3.69,-1.38,-0.22
"3287",-2.4,-1.6,0.7
"3288",1.69,-1.1,-0.18
"3289",-1.52,2.26,-0.49
"3290",6.63,1.04,8.3
"3291",-1.17,-0.33,1.86
"3292",-4.84999999999999,-0.399999999999999,-1.93
"3293",-3.02,-0.65,-0.43
"3294",-6.14,-1.01,-1.06
"3295",1.04,0.870000000000001,-1.17
"3296",-1.69,-0.68,-1.71
"3297",2.91,1.63,0.79
"3298",-1.07,-3.03,1.19
"3299",4.55,-0.87,0.29
"3300",1.32,-2.22,-0.45
"3301",1.91,-0.00999999999999979,-0.14
"3302",0.140000000000001,0.749999999999998,0.93
"3303",4.79,2.2,-0.74
"3304",4.32,-4.48,-3.22
"3305",1.37,-0.0799999999999983,-0.06
"3306",-2.58,0.219999999999999,0.01
"3307",0.92,0.26,0.83
"3308",-0.1,1.42,1.16
"3309",0.48,-0.42,-0.14
"3310",-1.66,0.549999999999997,0.16
"3311",-2.62,-1.53,1.56
"3312",0.52,-2.18,-0.78
"3313",0.64,2.1,-0.82
"3314",-1.63,1.29,0.29
"3315",3.55,4.68,-2.09
"3316",3.35,-1.53,0.34
"3317",0.0399999999999991,-0.280000000000001,-1.23
"3318",-0.790000000000003,-0.48,0.48
"3319",9.04,-1.06,-0.67
"3320",-4.23,-0.0699999999999998,1.43
"3321",-1.86,-0.540000000000001,0.33
"3322",5.76,-2.28,-0.35
"3323",0.350000000000001,-0.299999999999997,-0.64
"3324",-1.04,0.33,-0.53
"3325",4.28,-4,-10.94
"3326",-2.32,-1.02,-1.75
"3327",-0.170000000000002,-0.57,-0.17
"3328",1.75,2.91,-0.85
"3329",0.39,3.07,-0.13
"3330",-1.7,-1.69,0.43
"3331",0.00999999999999979,-1.14,-0.12
"3332",10.24,-0.300000000000001,-8.12
"3333",0.77,-1.63,-0.34
"3334",-3.44,1.01,0.03
"3335",0.0799999999999983,-3.24,4.36
"3336",-3.29,-1.81,-0.23
"3337",0.719999999999999,-0.32,0.59
"3338",3.36,-1.68,-0.39
"3339",-2.91,0.18,-1.29
"3340",-0.00999999999999801,-2.06,-0.1
"3341",-0.41,1.12,-1.45
"3342",-4.31,2.61,-0.21
"3343",-6.02,-2.04,-0.98
"3344",3.42,-0.71,1.49
"3345",0.949999999999999,3.31,-1.08
"3346",-3.42,-0.649999999999999,1.11
"3347",-2.18,-1.52,-0.94
"3348",-1.75,-0.959999999999997,0.1
"3349",3.17,1.05,-5.75
"3350",-1.17,-0.18,0.26
"3351",4.19,-2.92,-0.87
"3352",-0.710000000000001,1.3,0.57
"3353",-2.18,0.210000000000001,-3
"3354",-1.46,-1.49,-1.29
"3355",-3.38,-1.48,0.65
"3356",5.42,0.359999999999999,-1.23
"3357",3.51,1.29,-0.84
"3358",0.390000000000001,0.700000000000003,0.81
"3359",-0.72,0.56,1.06
"3360",-0.11,2.22,-0.89
"3361",0.729999999999999,-0.960000000000001,-1.65
"3362",0.59,-1.93,-1.53
"3363",-2.13,-1.17,0.57
"3364",-1.55,-2.66,1.24
"3365",-1.15,1.42,0.25
"3366",-4.64,0.780000000000001,-0.04
"3367",-1.17,-0.63,0.04
"3368",-2.5,-0.539999999999999,-0.36
"3369",-1.47,-0.0899999999999999,0.77
"3370",4.53,2.44,0.24
"3371",4.52,-0.72,-0.55
"3372",4.45,-1.06,2.36
"3373",-3.12,-0.42,-1.54
"3374",6.72,-2,2.85
"3375",-1.05,2.14,-0.65
"3376",0.949999999999999,3.16,-0.47
"3377",-5.99,-0.759999999999998,0.75
"3378",0.879999999999999,-2.12,-0.91
"3379",-2.04,1.31,0.22
"3380",15.93,-1.77,-1.35
"3381",6.4,-2.31,2.99
"3382",-4.14,-1.16,-0.04
"3383",-3.13,1.83,0.81
"3384",0.969999999999999,-1.68000000000001,-0.04
"3385",-0.26,-0.0599999999999987,-0.2
"3386",3.68,-1.18,0.23
"3387",-1.58,-0.859999999999999,0.08
"3388",-0.24,-1.78,-0.72
"3389",4.2,3.08,-0.49
"3390",0.94,2.81,1.34
"3391",1.44,-2.43,0.53
"3392",0.68,1.97,0.07
"3393",-0.22,-1.24,0.32
"3394",16.23,-1.17,12.59
"3395",1.14,0.04,-0.65
"3396",1.46,-1.46,0.13
"3397",-0.98,0.68,0.15
"3398",0.42,0.649999999999999,-0.2
"3399",2.91,3.68,-1.62
"3400",4.5,-1.62,-1.02
"3401",-3.53,0.76,0.14
"3402",7.02,-0.460000000000001,-2.71
"3403",-3.91,-1.35,-0.55
"3404",6.38,2.73,-1.18
"3405",0.189999999999998,-1.03,-2.37
"3406",2.21,-1.58,1
"3407",-2.36,0.32,0.24
"3408",-1.33,3.16,1.02
"3409",-1.21,0.86,0.37
"3410",-2.1,-1.77,-0.08
"3411",4.51,-2.11,-0.3
"3412",-4.1,-0.0800000000000054,1.54
"3413",-2.59,1.56,0
"3414",-5.23,0.850000000000001,-0.22
"3415",-3.28,-1.48,0.11
"3416",3.35,-1.18,0.91
"3417",-0.79,5.01,-0.97
"3418",-7.06,-1.89,1.43
"3419",-3,1.04,-0.09
"3420",0.32,-1.25,-0.17
"3421",-0.0299999999999994,-0.95,0.53
"3422",0.220000000000001,-0.43,0.13
"3423",1.81,0.68,9.44
"3424",0.44,-0.27,2.33
"3425",2.17,-2.03,1.18
"3426",-0.850000000000001,-2.39,0
"3427",-1.16,-0.0299999999999994,1.46
"3428",0,1.89,-1.06
"3429",-3.65,-0.169999999999998,1.02
"3430",6.67,-0.920000000000002,-4.87
"3431",-3.72000000000001,-1.40000000000001,-1.1
"3432",-2.01,0.83,0.02
"3433",-0.54,-0.91,-6.24
"3434",1.23,-1.81,0.2
"3435",-1.55,0.69,-0.33
"3436",-2.9,-2.13,2.78
"3437",2.05,0.290000000000001,0
"3438",-2.61,-2.5,-1.61
"3439",3.12,-5.13,-4.65
"3440",-2.33,0.18,0.03
"3441",0.700000000000001,-2.38,-0.64
"3442",4.79,2.55,-1.21
"3443",0.46,-0.23,-0.96
"3444",-2.12,-0.0799999999999983,-0.12
"3445",-0.0399999999999991,1.68,0.77
"3446",0.19,-0.989999999999999,-0.64
"3447",-0.54,0.78,0.15
"3448",5.68,0.779999999999999,-0.79
"3449",-1.09,1.28,-0.23
"3450",1.55,-0.25,-0.65
"3451",-0.530000000000001,1.72,0.8
"3452",1.12,-1.31,-0.95
"3453",-3.03,1.03,-0.37
"3454",-1.46,0.600000000000001,0.76
"3455",-0.280000000000001,0.34,-0.54
"3456",-1.41,-0.879999999999999,0.56
"3457",-2.84,-0.0999999999999996,-0.69
"3458",17.15,-0.140000000000001,-14.74
"3459",9.93,-0.899999999999999,1.57
"3460",-5.3,-1.26,-0.68
"3461",-3.26,-0.77,-0.19
"3462",1.86,2.16,-3.77
"3463",0.949999999999999,0.659999999999998,0.25
"3464",-4.15,-0.370000000000001,-0.58
"3465",7.93,2.19,0.04
"3466",-1.91,-0.0599999999999987,0.89
"3467",0.21,0.04,0.19
"3468",1.39,-1.48,0.35
"3469",-5.88,0.57,-0.47
"3470",-2.57,0.170000000000002,-0.43
"3471",-2.95,0.369999999999999,0.37
"3472",-1.22,0.99,0.71
"3473",-0.43,-0.240000000000002,0.08
"3474",-2.08,-0.859999999999999,1.6
"3475",-0.290000000000003,-1.44,0.23
"3476",0.340000000000003,4.95,-0.02
"3477",0.619999999999997,-3.74,0.83
"3478",-2.81,-2.53,0.38
"3479",-0.36,0.32,0.33
"3480",-0.58,-0.82,0.96
"3481",6.07,2.23,-4.64
"3482",-0.96,2.37,0.58
"3483",0.140000000000001,-5.26,0.77
"3484",-2.35,1.17,0.07
"3485",-2.62,-1.84,-0.49
"3486",-0.93,0.52,-0.32
"3487",9.23,-1.77,1.08
"3488",-1.66,-0.34,0.26
"3489",-0.53,1.36,-2.55
"3490",6.7,-0.939999999999998,2.19
"3491",-1.37,1.37,0.14
"3492",-5.3,-1.64,0.02
"3493",-2.93,-3.95,5.31
"3494",-1.38,-1.48,-0.38
"3495",-1.78,0.52,0.17
"3496",-3.17,0.27,-4.71
"3497",-2.91,-0.0399999999999991,0.04
"3498",-2.58,-4.02,13.71
"3499",-3.61,-1.01,-0.26
"3500",1.3,-2.19,3.26
"3501",-2.45,-0.32,1.39
"3502",-5.11,0.649999999999999,-2.75
"3503",-6.06,-1.29,1.7
"3504",0.46,-0.0199999999999996,1.28
"3505",1.28,0.0700000000000003,1.59
"3506",-0.63,-1.16,-1.51
"3507",-0.120000000000001,1.68,0
"3508",-1.47,0.280000000000001,-0.23
"3509",1,0.59,0.55
"3510",0.360000000000003,3.19,0.29
"3511",0.190000000000001,-0.0300000000000011,-0.02
"3512",1.3,-0.359999999999999,0.55
"3513",-2.34,1.27,-3.65
"3514",0.6,-0.65,-1.91
"3515",0.32,1.46,-1.8
"3516",0.00999999999999801,0.219999999999999,-0.39
"3517",-4.03,1.26,0.12
"3518",-3.24,-0.329999999999998,-0.41
"3519",6.51,-2.3,1.63
"3520",4.26,2.76,-3.04
"3521",0.870000000000001,0.539999999999999,-1.28
"3522",-8.96,-0.169999999999998,0
"3523",5.87,-4.12,2.34
"3524",-4.04,1.18,-1.98
"3525",4.42,-1.26,-1.13
"3526",0.35,0.47,-2.95
"3527",2.96,2.94,-1.41
"3528",0.280000000000001,3.92,0.71
"3529",1.14,2.11,0.71
"3530",-1.02,0.85,-0.12
"3531",-0.719999999999999,1.3,0.11
"3532",-2.83,-1.3,-0.68
"3533",-1.55,0.880000000000003,0.13
"3534",-2.72,2.73,-0.72
"3535",0.95,-1.81,-0.38
"3536",-4.39,-0.780000000000001,-0.56
"3537",1.12,1.56,-0.81
"3538",1.42,0.850000000000001,4.33
"3539",-1.09,0.599999999999998,-1.74
"3540",-0.370000000000001,-0.800000000000001,1.27
"3541",1.22,-1.47,0.13
"3542",-0.0899999999999999,0.75,1.76
"3543",-0.25,-1.91,-0.35
"3544",1.33,-1,0
"3545",2.34,-1.63,2.14
"3546",-1.62,-0.129999999999999,1.41
"3547",7.56,0.5,2.36
"3548",-1.79,-0.81,-0.02
"3549",1.8,0.94,1.08
"3550",-1.93,-2.08,0.38
"3551",2.06,-3.39,-5.08
"3552",2.47,-0.69,-1.38
"3553",-1.04,2.08,2.25
"3554",0.88,1.12,0.06
"3555",8.11,-2.71,1.17
"3556",5.46,-1.09,-12.62
"3557",-0.3,-2.1,0.36
"3558",5.38,1.49,-0.27
"3559",-3.55,-0.43,-0.07
"3560",0.94,-1.28,0.68
"3561",-1,0.279999999999999,-0.2
"3562",-3.58,2.37,0.36
"3563",-0.8,1.41,-2.09
"3564",2.46,-2.31,0.23
"3565",-0.34,-0.39,0.1
"3566",4.02,-0.709999999999997,-0.27
"3567",3.16,-2.35,1.6
"3568",1.21,0.48,0.52
"3569",4.1,-1.71,-2.36
"3570",-1.73,0.630000000000001,0.15
"3571",-0.289999999999999,-4.23,0.19
"3572",-4.4,-0.75,1.89
"3573",3.04,-1.01,0.04
"3574",0.780000000000001,-0.880000000000003,-0.28
"3575",4.51,2,-0.79
"3576",0,-1.3,0.57
"3577",-4.56,1.14,-0.22
"3578",2.21,-1.51,0.25
"3579",3.71,-1.07,-0.01
"3580",3,1.64,-2.32
"3581",0.48,0.25,-0.34
"3582",-1.85,1.9,0.49
"3583",1.8,1.19,-0.09
"3584",-1.41,-1.46,0.3
"3585",-5.29,-1.87,-1.82
"3586",1.48,-0.95,-0.42
"3587",-1.78,0.93,-0.16
"3588",-0.699999999999999,0.290000000000003,-0.06
"3589",-2.48,-1.04,0.03
"3590",2.04,2.04,0.51
"3591",-3.85,0.3,0.54
"3592",1.59,-1.74,1.26
"3593",0.219999999999999,0.0199999999999996,-0.44
"3594",2.9,1.75,-2.54
"3595",0.68,1.19,0.64
"3596",-3.7,-0.870000000000005,-0.66
"3597",1.59,-1.09,-0.6
"3598",9.74,-1.98,0.38
"3599",-3.35,-0.59,0.34
"3600",1.13,-2.32,1.21
"3601",-0.519999999999996,-1.15,0.31
"3602",-7.03,-1.06,1.79
"3603",-0.27,-1.08,-0.12
"3604",-0.140000000000001,-0.400000000000002,-0.17
"3605",-1.77,0.54,1.25
"3606",1.56,1.74,1.36
"3607",-1.6,0.53,-0.39
"3608",0.18,-0.119999999999999,-2.05
"3609",-0.449999999999999,-0.68,-0.04
"3610",-9.32,0.51,-13.31
"3611",-2.37,0.210000000000001,0.25
"3612",2.43,-0.109999999999999,1.35
"3613",2.2,-1.46,1.42
"3614",-1.4,-0.27,-0.46
"3615",-3.51,-1.14,-0.24
"3616",-0.349999999999998,-2.38,0.59
"3617",0.79,-2.38,-0.6
"3618",-3.35,-0.59,1.12
"3619",-4.01,0.539999999999999,0.53
"3620",-1.23,0.819999999999999,-0.58
"3621",-2.48,-0.690000000000001,3.94
"3622",-1.2,3.49,0.7
"3623",-0.469999999999999,0.440000000000001,-0.13
"3624",1.46,-1.35,-0.74
"3625",1.29,-1.59,2.61
"3626",-1.03,2.7,1.15
"3627",-3.98,2.32,0.04
"3628",-5.2,-0.549999999999999,1.92
"3629",3.47,0.33,-6.7
"3630",-5.25,0.630000000000003,0.35
"3631",1.42,-2.14,-2.27
"3632",-2.09,2.7,-0.01
"3633",3.74,-1.14,0.9
"3634",-2.2,0.37,0.99
"3635",0.0499999999999972,-0.920000000000002,0.32
"3636",-10.68,1.74,-13.98
"3637",-0.440000000000001,0.940000000000001,0.6
"3638",-2.9,1.06,-0.74
"3639",-2.87,-0.32,0.71
"3640",-2.56,0.0700000000000003,0.97
"3641",2.49,0.32,0.03
"3642",1.81,0.379999999999999,0.47
"3643",0.720000000000001,-0.899999999999999,-0.31
"3644",-1.07,1.09,0.61
"3645",5.72,2.33,1.65
"3646",1.76,-0.96,0.59
"3647",-3.59999999999999,-0.969999999999999,0.73
"3648",-1.28,-0.310000000000002,0.22
"3649",1.82,0.379999999999999,-0.22
"3650",1.92,-2.14,-0.49
"3651",-4.36,1.39,-2.39
"3652",-0.909999999999997,-3.32,-1.06
"3653",3.41,-0.979999999999997,0.14
"3654",-1.95,1.09,-0.71
"3655",1.8,-0.140000000000001,-0.05
"3656",3.05,-1.28,0.43
"3657",-1.25,0.99,0.38
"3658",4.04,-4.61,1.46
"3659",0.410000000000004,-3.68,-1.13
"3660",4.69,1.15,1.15
"3661",-4.83,1.63,-1.62
"3662",0.0199999999999996,0.25,-0.59
"3663",2.64,0.91,0.59
"3664",-0.130000000000001,1.68,-0.21
"3665",-0.859999999999999,0.11,0.11
"3666",-2.21,1.43,-0.05
"3667",-1.82,1.53,-0.96
"3668",2.59,-1.61,0.09
"3669",-1.61,-0.939999999999998,-0.69
"3670",1.56999999999999,-1.98999999999999,-1.23
"3671",-0.21,0.91,0.71
"3672",1.13,-1.71,0.49
"3673",-1.62,0.0700000000000003,-0.31
"3674",0.99,-2.03,0.14
"3675",-1.72,-1.22,-0.45
"3676",0.73,1.86,-2.12
"3677",1.74,3.62,-0.38
"3678",1.39,1.87,-2.75
"3679",2.59,0.390000000000001,0.02
"3680",1.31,-0.790000000000003,1.85
"3681",-0.0400000000000027,-1.11,-0.24
"3682",-2.86,-0.95,0.24
"3683",0.239999999999998,-1.97,0.9
"3684",-3.05,-0.549999999999997,-0.58
"3685",-1.12,0.780000000000001,3.2
"3686",-2.33,-2.37,0.45
"3687",4.14,1.91,-1.02
"3688",-2.46,-1.87,0.19
"3689",2.73,-1.38,-0.55
"3690",-0.480000000000002,0.00999999999999979,1.06
"3691",4.6,-2.54,-0.16
"3692",-4.04,-0.539999999999999,-0.03
"3693",-3.57,-1.19,0.29
